authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewRating,reviewText,reviewTitle,reviewUrl
Pavel V,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2019-01-15T00:00:00.000Z,645993866,,,,,,,,,,,,,,4,"The food is good, the wings and the hot dog are the best!! I really like to go there and enjoy a good drink with friends and family",Wings are good!!,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r645993866-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
twalterstkh,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2018-12-31T00:00:00.000Z,642610214,,,,,,,,,,,,,,5,"We had a large group and called to see if they could take care of us.  Not only did they take care of us, they were quick, efficient, friendly and very accommodating.",Great food and service,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r642610214-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
lasl0nimne,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2018-09-17T00:00:00.000Z,617497348,,,,,,,,,,,,,,4,"We dropped in for lunch while passing through Guymon. We had the Pulled Pork sandwich with Sweet PotaterTots. The pork was nice-moist and tasty. The BBQ sauce on the side was good also. The Sweet PotaterTots were interesting if a bit sweet for my taste (seems some sweetener was added).  Very limited tap beer selection. Service was attentive until it was time for the check. I had to search for a waitress. 
I will return. ",Good food,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r617497348-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
David J,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2018-08-05T00:00:00.000Z,603117059,,,,,,,,,,,,,,4,This is our second favorite restaurant in town. Not expensive and everyone in our group can find something to eat.,Good moderately priced restaurant,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r603117059-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Dan G,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2018-06-19T00:00:00.000Z,588927533,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/68/97/d3/inside-local-flavor.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/68/97/e2/banners-from-everywhere.jpg,,,,,,,,,,,,4,"Good service and yummy chicken fried steak sandwich, nobody left hungry.  Service was pretty good even though they were pretty busy",Good Food and Beer,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r588927533-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
GoGPsnow,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2018-02-11T00:00:00.000Z,559910120,,,,,,,,,,,,,,3,"We had a bowl of their home made soup & it was very good nice & hot , like I want soup. I’m sure other things are tasty also ",Going West,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r559910120-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
N4MATIX,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-12-19T00:00:00.000Z,548134609,,,,,,,,,,,,,,5,"Check or the copper bar....it is impressive.  As a matter of fact, the whole place is impressive. Waitress was excellent. Food was made from scratch, EVEN THE SALSA AND QUESO!  Had the street tacos; lunch special for $5. Definitely a value. So impressed with this restaurant!",Best place in town,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r548134609-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
TCGage,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-11-25T00:00:00.000Z,543279374,,,,,,,,,,,,,,5,"Traveling through the Panhandle on a Sunday night. Opted for the pub side. Enjoyed just kicking back and watching locals.... eating, drinking (Sundays in Guymon, OK... no liquor and only 3.2 beer), young men playing pool, families watching football.... etc. Very enjoyable waitress & tender. Much better than average pub food, reasonably priced, big portions, friendly place. I've no qualms about returning next time i'm that way.",Nice find,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r543279374-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Jerry C,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-11-16T00:00:00.000Z,541477949,,,,,,,,,,,,,,4,Have eaten here 4 times now and have never been disappointed. Very good beer specials and their food ranks near the top in Guymon. Have tried something different every time and liked it all. Usually busy but staff is good. Spacious with seating around bar area and out front in restaurant seating area. Also have a nice room for parties/meetings.,Best bar in Guymon,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r541477949-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Mrs_Meunier,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-08-17T00:00:00.000Z,514272726,,,,,,,,,,,,,,3,"I'm giving them a 3 hoping it was a bad night and that there were a couple of large parties. Upon arrival the was no indication if you were to seat yourself or wait. A gentleman asked us to join him. The salad bar was ok though it took a long time for a salad plate to come.  Hubby had ribeye and shrimp. The shrimp were grilled and good. The ribeye was overdone (for him) and bland. I ordered a monte crispy sandwich but they couldn't make it, don't know why it was on the menu. Ended up with a club sandwich which was okay. Not a great experience.",Okay place,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r514272726-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Elizabeth L,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-08-16T00:00:00.000Z,514050611,,,,,,,,,,,,,,5,"Drive to Guymond for a ""let's go for a drive day""  Stopped off here for dinner.  Very clean inside, cheap drinks and cheap food.  Food was really good!!  The salad bar was fresh and cold.  Husband had the bacon cheeseburger and enjoyed it.  I had the fish and chips.  Probably one of the top best catfish I have ever had.  They hand bread their fish.  So good!!  ",Great Place!!!,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r514050611-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Plc7,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-07-10T00:00:00.000Z,500426762,,,,,,,,,,,,,,5,Spacious. Usually well staffed. Good food. Great variety. Tons of sandwiches to choose from. Great sweet potato fries. Handles large crowds well. ,Good food ,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r500426762-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Booker B,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-07-10T00:00:00.000Z,500348837,,,,,,,,,,,,,,4,Was able to be seated with big group very quickly. I had beef enchiladas which were some of the better I have had. My wife had the philly which she said was ok. Would go again!,"Good food, good atmosphere",https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r500348837-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Angela W,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-07-10T00:00:00.000Z,500284171,,,,,,,,,,,,,,4,"I've met friends here for lunch - good place with quick service, although sometimes getting the initial order in takes some extra time.",Great Lunch Place,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r500284171-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Gerald E,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-06-27T00:00:00.000Z,496648089,,,,,,,,,,,,,,3,Typical sports bar but seemed quite large for the area.  Diverse menu with plenty of choices.  Plenty of beer choices too.  Some pool tables for those that feel the need.  Friendly staff and ample parking.,Super-sized sports bar,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r496648089-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Vicki B,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-05-17T00:00:00.000Z,485174734,,,,,,,,,,,,,,5,We visited here on a busy weekend (Bike Rally) and we were seated immediately and our server was helpful and made great suggestions for our dinner. We received our food quickly and we all thought it was delicious.  Great adult beverages suggested by our server too. Moderately priced food and drinks. Will be visiting Pub on the Bricks again!!,Great food and service!,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r485174734-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
macie69,ChIJH60W1OMoBocRgUUTW00VEI0,"120 NE 5th St, Guymon, OK 73942-4348",The Pub On The Bricks,https://www.tripadvisor.com/Restaurant_Review-g51390-d1759902-Reviews-The_Pub_On_The_Bricks-Guymon_Oklahoma.html,tripadvisor,2017-04-30T00:00:00.000Z,480351979,,,,,,,,,,,,,,5,"Lovely wait staff , Food was outstanding ,,, Lovely Atmosphere close to our hotel. Just what my husband and I craved after a day of traveling 890 miles😌",Excellent Food,https://www.tripadvisor.com/ShowUserReviews-g51390-d1759902-r480351979-The_Pub_On_The_Bricks-Guymon_Oklahoma.html
Rejane M,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2009-02-09T00:00:00.000Z,24438593,,,,,,,,,,,,,,5,I get all the birthday cakes at this place just love it,I get all the birthday cakes at this place just love it,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r24438593-Gateaux_Bakery-Denver_Colorado.html
Matt G,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-12-14T00:00:00.000Z,22741586,,,,,,,,,,,,,,4,"Great place, wonderful cakes and pastries.  We've had many special occasion cakes done here- they are the real deal!","Great place, wonderful cakes and pastries.  We've had many special occasion cakes done here- they are the real deal!",https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r22741586-Gateaux_Bakery-Denver_Colorado.html
Tara B,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-09-14T00:00:00.000Z,20142755,,,,,,,,,,,,,,4,Their tea cookies are the best in town!,Their tea cookies are the best in town!,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r20142755-Gateaux_Bakery-Denver_Colorado.html
Jodi R,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-07-14T00:00:00.000Z,17943222,,,,,,,,,,,,,,5,beautiful presentations.  great desserts.,beautiful presentations...,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r17943222-Gateaux_Bakery-Denver_Colorado.html
SunshineStokes,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-06-03T00:00:00.000Z,17048703,,,,,,,,,,,,,,4,Awesome!,Awesome!,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r17048703-Gateaux_Bakery-Denver_Colorado.html
Jet62029,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-05-20T00:00:00.000Z,16527181,,,,,,,,,,,,,,5,BEST CAKES EVER!!,BEST CAKES EVER!!,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r16527181-Gateaux_Bakery-Denver_Colorado.html
Anne L,ChIJLRLXVyx_bIcRYZRuWvTMkTk,"1160 Speer Blvd, Denver, CO 80204-3527",Gateaux Bakery,https://www.tripadvisor.com/Restaurant_Review-g33388-d833601-Reviews-Gateaux_Bakery-Denver_Colorado.html,tripadvisor,2008-03-20T00:00:00.000Z,16204070,,,,,,,,,,,,,,5,heavenly desserts!!,heavenly desserts!!,https://www.tripadvisor.com/ShowUserReviews-g33388-d833601-r16204070-Gateaux_Bakery-Denver_Colorado.html
JpDrumr,ChIJ96HY93iDI4cR4qPcW225gdE,"1430 Motel Drive, Milan, NM 87021",Iron Skillet,https://www.tripadvisor.com/Restaurant_Review-g47119-d3395549-Reviews-Iron_Skillet-Milan_New_Mexico.html,tripadvisor,2015-10-19T00:00:00.000Z,320257455,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/44/75/8e/iron-skillet.jpg,,,,,,,,,,,,,3,"Lotta people eating here, so good must be fairly good.  We had excellent service. The BUFFET looked good, with lotsa veggies, desserts, salad bar, & meats that I didn't get an opinion of. We ordered off of the men. The BLT & Grilled cheese were OK. The French fries were packaged fried from frozen. The chili was some WEIRD brown gravy, with so much hot pepper seasoning that I could only take one bite.  Oh yes, the buffet is $12++, & sandwiches $7 with tax. ",It's  OK ,https://www.tripadvisor.com/ShowUserReviews-g47119-d3395549-r320257455-Iron_Skillet-Milan_New_Mexico.html
DeDe J,ChIJ96HY93iDI4cR4qPcW225gdE,"1430 Motel Drive, Milan, NM 87021",Iron Skillet,https://www.tripadvisor.com/Restaurant_Review-g47119-d3395549-Reviews-Iron_Skillet-Milan_New_Mexico.html,tripadvisor,2015-10-07T00:00:00.000Z,316902193,,,,,,,,,,,,,,5,"Food was tasty! This is one of the better petros. Wish they were all like this.friendly staff, clean .",Good food!,https://www.tripadvisor.com/ShowUserReviews-g47119-d3395549-r316902193-Iron_Skillet-Milan_New_Mexico.html
