"authorName","googleMapsPlaceId","placeAddress","placeName","placeUrl","provider","reviewDate","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewRating","reviewText","reviewTitle","reviewUrl"
"Daniel Green","ChIJGxTVWhtcwokRc9ZSEIELqeg","312 Knickerbocker Ave, Brooklyn, NY 11237","Circo's Pastry Shop","https://www.google.com/maps/search/?api=1&query=Circo's%20Pastry%20Shop&query_place_id=ChIJGxTVWhtcwokRc9ZSEIELqeg","google-maps","2025-03-22T23:20:46.802Z","ChZDSUhNMG9nS0VJQ0FnTUR3OE16OUJBEAE",,,,,,,,,,,,,,,,,"5","Good cannoli 🤌🏻",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OE16OUJBEAE!2m1!1s0x0:0xe8a90b811052d673!3m1!1s2@1:CIHM0ogKEICAgMDw8Mz9BA%7CCgwIzov9vgYQ-K_L_gI%7C?hl=en"
"Caylee Brandt","ChIJHYBSXr5ZwokR7GYGianCweI","132 Ludlow St, New York, NY 10002","Bel-Fries","https://www.google.com/maps/search/?api=1&query=Bel-Fries&query_place_id=ChIJHYBSXr5ZwokR7GYGianCweI","google-maps","2025-03-18T19:55:43.852Z","ChZDSUhNMG9nS0VJQ0FnTUN3OXNyTlVREAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3OXNyTlVREAE!2m1!1s0x0:0xe2c1c2a9890666ec!3m1!1s2@1:CIHM0ogKEICAgMCw9srNUQ%7CCgwIv5_nvgYQoPrVlgM%7C?hl=en"
"Red","ChIJDUFxhJFZwokRy_4jLT8Uwcs","128 MacDougal St, New York, NY 10012","Pommes Frites","https://www.google.com/maps/search/?api=1&query=Pommes%20Frites&query_place_id=ChIJDUFxhJFZwokRy_4jLT8Uwcs","google-maps","2025-03-21T03:12:15.195Z","ChdDSUhNMG9nS0VJQ0FnSUNkMlBfXzZRRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkMlBfXzZRRRAB!2m1!1s0x0:0xcbc1143f2d23fecb!3m1!1s2@1:CIHM0ogKEICAgICd2P__6QE%7CCgsIj7LzvgYQuOacXQ%7C?hl=en"
"Madai Velez","ChIJMTT3YyL1wokRpV0g1n_AH9g","500 Tiffany St, Bronx, NY 10474","Cafe Italia","https://www.google.com/maps/search/?api=1&query=Cafe%20Italia&query_place_id=ChIJMTT3YyL1wokRpV0g1n_AH9g","google-maps","2025-03-21T12:53:26.892Z","ChZDSUhNMG9nS0VJQ0FnTUN3dS11MGJREAE",,,,,,,,,,,,,,,,,"5","I come here for the sandwiches and cappuccino. The cappuccino is delicious and comforting...makes you close your eyes and smile as you enjoy it. The sandwiches are delicious and there is a good variety too. You can also customize. The place is clean, has chill music, and the best staff. I like that there are tables to sit and enjoy your meal. I also like that they have freshly squeezed natural orange juice. It has authentic Italian ingredients and the Biscotti tastes like it was made by Nonna. Definitely recommend.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3dS11MGJREAE!2m1!1s0x0:0xd81fc07fd6205da5!3m1!1s2@1:CIHM0ogKEICAgMCwu-u0bQ%7CCgwIxsL1vgYQoI7AqQM%7C?hl=en"
"Kira Walker","ChIJ__9LZ3ZZwokRCgb3GGIUMTk","214 Humboldt St, Brooklyn, NY 11206","byPensa","https://www.google.com/maps/search/?api=1&query=byPensa&query_place_id=ChIJ__9LZ3ZZwokRCgb3GGIUMTk","google-maps","2025-01-31T22:57:15.448Z","ChZDSUhNMG9nS0VJQ0FnTUNBenVYZURREAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJJJ79VAKluIYOfVEgKmBrFMbNGSHJLTNRW_X2ZkHqb1u7d8o3NHg3jW9Y0p6mk352yL-4kCriCrDqLWHJHCH3Nqeu7xwOQ8Q2JIyPUwM1aeoExYnNHv7gEladfEE4x7vw4zVp68ew",,,,,,,,,,,,,,,,"5","Nikki made the most amazing wedding cake for my clients. Tasted incredible. Everyone loved it! Highly recommend.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBenVYZURREAE!2m1!1s0x0:0x3931146218f7060a!3m1!1s2@1:CIHM0ogKEICAgMCAzuXeDQ%7CCgwIy6r1vAYQwOLj1QE%7C?hl=en"
"Carlos Pacheco","ChIJ-04l4vBbwokRHxrsv5Pf9kQ","43 Main St, Brooklyn, NY 11201","Evil Twin Brewing NYC - DUMBO","https://www.google.com/maps/search/?api=1&query=Evil%20Twin%20Brewing%20NYC%20-%20DUMBO&query_place_id=ChIJ-04l4vBbwokRHxrsv5Pf9kQ","google-maps","2025-03-22T23:55:12.787Z","ChZDSUhNMG9nS0VJQ0FnTUR3OFBISVFnEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJJgYai7eLRrhLOwnqSRF5Z0xsx0tw7wmgYUk40WbOAmWLc0YOe7Z7uJIht-4elCMEnOVSnQhQOBhERRMlR1SPJyqOYoJNCcuXREkNMCflJaxURU08WtBFyQuFXNsx5ZeBbX2n8e","https://lh3.googleusercontent.com/geougc-cs/AIHozJIPw5ceJ2aKcckh8fRZNUHgKOb74BUo5Dsgd4Bl9D7c1HAOhKWowlfoKrpZ7h-v40T-HirFC5GuwLXzwY6J8rTTIhnW5HQNZqQtjGHf80OhtdIzOvNd-Cs1cf9qhOtvn2AJzi8w","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ8ZFT4dzfmnihMjZiZwOL9I0Xfwf-hh5xqIQ2axiS_ZDYKHC035wPxOIyvDv8ClzydqaC5Jg7gtqlRCXDJGpKNix6E-ZPflxhmb_BbIi3vPeHi54DlcI3Q2wvbrPzGMIjmu5DUsA",,,,,,,,,,,,,,"5","Excellent beer!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OFBISVFnEAE!2m1!1s0x0:0x44f6df93bfec1a1f!3m1!1s2@1:CIHM0ogKEICAgMDw8PHIQg%7CCgwI4Jv9vgYQ-OLP9wI%7C?hl=en"
"Giancarlo Demarchi","ChIJAQReQIdZwokR1rcwiar_XqM","78 Orchard St, New York, NY 10002","Orchard Grocer","https://www.google.com/maps/search/?api=1&query=Orchard%20Grocer&query_place_id=ChIJAQReQIdZwokR1rcwiar_XqM","google-maps","2025-03-22T23:04:58.846Z","ChZDSUhNMG9nS0VJQ0FnTUR3OE1qalp3EAE",,,,,,,,,,,,,,,,,"5","Bangin",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OE1qalp3EAE!2m1!1s0x0:0xa35effaa8930b7d6!3m1!1s2@1:CIHM0ogKEICAgMDw8MjjZw%7CCgwImoT9vgYQsJzEkwM%7C?hl=en"
"Ross McCallum","ChIJYwLusQVcwokRe6-c2cARCRQ","Storefront, 127 Central Ave, Brooklyn, NY 11221","Bushwick Bakery","https://www.google.com/maps/search/?api=1&query=Bushwick%20Bakery&query_place_id=ChIJYwLusQVcwokRe6-c2cARCRQ","google-maps","2025-03-18T13:00:00.878Z","ChdDSUhNMG9nS0VJQ0FnTUN3eHJpa3RnRRAB",,,,,,,,,,,,,,,,,"5","the staff are alway so friendly! they make a great matcha. the eggs crossiant sandwiches are so yum!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3eHJpa3RnRRAB!2m1!1s0x0:0x140911c0d99caf7b!3m1!1s2@1:CIHM0ogKEICAgMCwxriktgE%7CCgwI0NzlvgYQkIToogM%7C?hl=en"
"claudia guillermo","ChIJP0pgKrdZwokRdXoRbYbmw3I","Abingdon Square, New York, NY 10014","Prospect Hill Orchards - Abingdon Square","https://www.google.com/maps/search/?api=1&query=Prospect%20Hill%20Orchards%20-%20Abingdon%20Square&query_place_id=ChIJP0pgKrdZwokRdXoRbYbmw3I","google-maps","2023-11-15T01:08:34.869Z","ChdDSUhNMG9nS0VJQ0FnSUNsb29ydnhRRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsb29ydnhRRRAB!2m1!1s0x0:0x72c3e6866d117a75!3m1!1s2@1:CIHM0ogKEICAgICloorvxQE%7CCgwIkrTQqgYQ4OTZngM%7C?hl=en"
"jason “factual” rivera","ChIJPbvLQdJZwokRscx7HQBG6vM","11 W 32nd St, New York, NY 10001","Sweet Churros","https://www.google.com/maps/search/?api=1&query=Sweet%20Churros&query_place_id=ChIJPbvLQdJZwokRscx7HQBG6vM","google-maps","2025-03-08T13:03:11.556Z","ChZDSUhNMG9nS0VJQ0FnTURRME0yYkpnEAE",,,,,,,,,,,,,,,,,"5","A great place to end up in a diabetic coma all the churro are freshly made and very delicious you can't leave without trying everything on there menu",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRME0yYkpnEAE!2m1!1s0x0:0xf3ea46001d7bccb1!3m1!1s2@1:CIHM0ogKEICAgMDQ0M2bJg%7CCgwIj4CxvgYQgKiZiQI%7C?hl=en"
"Yitzchok Goldberger","ChIJSwkAid1bwokRnL4b0czw-74","73 Lee Ave, Brooklyn, NY 11211","Kaffs Bakery","https://www.google.com/maps/search/?api=1&query=Kaffs%20Bakery&query_place_id=ChIJSwkAid1bwokRnL4b0czw-74","google-maps","2025-02-06T05:34:03.940Z","ChdDSUhNMG9nS0VJQ0FnTURBNE9HcXhBRRAB",,,,,,,,,,,,,,,,,"5","Mr. Hershkowitz is a special person serving his customers with such dedication
Thank you",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBNE9HcXhBRRAB!2m1!1s0x0:0xbefbf0ccd11bbe9c!3m1!1s2@1:CIHM0ogKEICAgMDA4OGqxAE%7CCgwIy5ORvQYQuIujwAM%7C?hl=en"
"Mario R","ChIJYy2rhoVZwokRhMtbBvmSu8I","272 Adelphi St, Brooklyn, NY 11205","Mottsu","https://www.google.com/maps/search/?api=1&query=Mottsu&query_place_id=ChIJYy2rhoVZwokRhMtbBvmSu8I","google-maps","2025-01-22T17:03:39.387Z","ChdDSUhNMG9nS0VJQ0FnSURfX0pmZDh3RRAB",,,,,,,,,,,,,,,,,"2",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfX0pmZDh3RRAB!2m1!1s0x0:0xc2bb92f9065bcb84!3m1!1s2@1:CIHM0ogKEICAgID__Jfd8wE%7CCgwI68nEvAYQuO__uAE%7C?hl=en"
"Noah Henyon","ChIJc-pCvA1bwokRqUiDm89RZjk","Greenwich Street &, Reade St, New York, NY 10013","Prospect Hill Orchards - Tribeca","https://www.google.com/maps/search/?api=1&query=Prospect%20Hill%20Orchards%20-%20Tribeca&query_place_id=ChIJc-pCvA1bwokRqUiDm89RZjk","google-maps","2023-08-19T03:16:36.645Z","ChdDSUhNMG9nS0VJQ0FnSURwb3J1OTB3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJIsgfS_zO-D-g1zZcUhv7AabHmKibnGPYa2KZYApE98qXt7vjSDZ9jb382B9sfEzmy9vle6_vwUXVpxU5_WfJN8nX2if6VAnlSvJ1SVSJBzG1Yy66iMsXkLpclS4fVaIfBgXamDVA","https://lh3.googleusercontent.com/geougc-cs/AIHozJKqx1AaJs0H-yYfUhCUG4OIvqnlovFkZXU59F7sycYl7tLwZOy2o-wvZavc9YEOCoFWdcgVQjNc0J0QP8PVs1n4mRODmEVlX_ZuFtTKv2aE3Cl7-xrUry2doa9jNN5DD3-k1YOx","https://lh3.googleusercontent.com/geougc-cs/AIHozJLFIfDF-3lx2ZV1bWXnd7ktiPlgTkxdOZjr5L1oBji9p-b_Xckcsts5L-LfveqouX_2WIWtONvun_iX_b1g1cjqLmVZFQ6SYS0wVFkkeBouApuK2qXcZ1yivNzS_4rqEp8oFhOr","https://lh3.googleusercontent.com/geougc-cs/AIHozJJfQgRI1XkSQ6dqPGlidp4-K5BnIvRXgBasszEHlyCfv6AyZNOdg1WJRIqGeL51eJzUaUb82fy8PscsNvntxz83pFVE6Uu_htj-yNI3GNkVSJbl0M1vDqXL2bqzvtCeHqcHZsUdjA","https://lh3.googleusercontent.com/geougc-cs/AIHozJIayzdomh3jCncVrDIbyl9_jEwv-0CIU4Z7Pr9caDCKI1jk6IMlBIzMLxMrGPHqKBJm1Ik1vUQ3BCzr20K_qyJtg296Yla8oQCvRNuqQ8ORjrLdUvY5JzUtSVLKalHe58m-K5or","https://lh3.googleusercontent.com/geougc-cs/AIHozJLkSDYzc9Gwjoj_1PqgxFwRgsYoj4kL79sFAGo4y8qc7KMFcojTjtM_kXXgz9lrOPJY0vGx_7pjIYjlpCK5M7Qw6XIkz901JpWHTS8m--eggmPBhqVoGf56Q7u464jG-NhTT_Y","https://lh3.googleusercontent.com/geougc-cs/AIHozJKG7nkmjgexBwJhzFRX-PDvt7OBjMm6Fj3C5A0UR_QM3OF4gKTZ-SJKdPIy3zS2zHYCygtb4gd2fe_6I-oFmNGW-ddfZB7THusOmVWIGuyGHUH6l4_1rlt9E343zygU9_oVEZH--g","https://lh3.googleusercontent.com/geougc-cs/AIHozJKig88cBU6JEPyCXvpqlrhrrfOWtziXtFxOzFCTvkH9zzYeBSYPNoAQ4AxAoRCaWts6ulwLzHfqwfxcUrlKGWfnunCNMdPDPAu052VFM9tK_YEjv4Y3ZFAK_f_FIEtyMoTkHjVV",,,,,,,,,"5","Prospect Hill Orchards comes to the GrowNYC Tribeca Greenmarket 8am-2pm on Saturdays year round with fresh berries including blueberries, raspberries, and blackberries, many of which are no-spray in the summer as well as peaches and cherries.  The orchard is family owned for over 200 years and known for their apples, and one of the few orchards coming to NYC farmer's markets with organic NY State apples that use clay as a growing practice and natural fertilizer.  Prospect Hill also sells granola with organic oats, cider donuts and baked goods including a sugar-free apple hand pie and sugar-free oatmeal raisin cookie.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwb3J1OTB3RRAB!2m1!1s0x0:0x396651cf9b8348a9!3m1!1s2@1:CIHM0ogKEICAgIDporu90wE%7CCgwIlOiApwYQ0K_uswI%7C?hl=en"
"Carine Matine","ChIJ3fVhj0BcwokRwvVTZEMd1tM","1413 Bushwick Ave, Brooklyn, NY 11207","Salud Bar & Grill","https://www.google.com/maps/search/?api=1&query=Salud%20Bar%20%26%20Grill&query_place_id=ChIJ3fVhj0BcwokRwvVTZEMd1tM","google-maps","2025-03-13T21:30:26.575Z","ChdDSUhNMG9nS0VJQ0FnTURRay16aXh3RRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRay16aXh3RRAB!2m1!1s0x0:0xd3d61d436453f5c2!3m1!1s2@1:CIHM0ogKEICAgMDQk-zixwE%7CCgwI8pzNvgYQ6Pi5kgI%7C?hl=en"
"sony fleurv","ChIJ_____95fwokRCi57echKJ-s","123-01 Roosevelt Ave, Corona, NY 11368","Shea Stadium Home Run Apple","https://www.google.com/maps/search/?api=1&query=Shea%20Stadium%20Home%20Run%20Apple&query_place_id=ChIJ_____95fwokRCi57echKJ-s","google-maps","2025-03-17T08:23:34.594Z","ChZDSUhNMG9nS0VJQ0FnTUN3M042MVRBEAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3M042MVRBEAE!2m1!1s0x0:0xeb274ac8797b2e0a!3m1!1s2@1:CIHM0ogKEICAgMCw3N61TA%7CCgwIhrjfvgYQkJHYmwI%7C?hl=en"
"Chris Ofner","ChIJsfjVq3JZwokRD9lmJaWMxSE","W 66th St & Broadway, New York, NY 10023","Prospect Hill Orchards - Tucker Square","https://www.google.com/maps/search/?api=1&query=Prospect%20Hill%20Orchards%20-%20Tucker%20Square&query_place_id=ChIJsfjVq3JZwokRD9lmJaWMxSE","google-maps","2023-12-30T05:50:53.784Z","ChZDSUhNMG9nS0VJQ0FnSUMxcnVfYWNBEAE",,,,,,,,,,,,,,,,,"5","One of the best chocolate confections (brownie) I’ve found in or out of green market in NYC.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxcnVfYWNBEAE!2m1!1s0x0:0x21c58ca52566d90f!3m1!1s2@1:CIHM0ogKEICAgIC1ru_acA%7CCgwIvd--rAYQ4Pj69QI%7C?hl=en"
"CJL - G","ChIJiwZEH91ZwokRF5o4HRlqvGY","242 10th Ave, New York, NY 10001","The Orchard Townhouse","https://www.google.com/maps/search/?api=1&query=The%20Orchard%20Townhouse&query_place_id=ChIJiwZEH91ZwokRF5o4HRlqvGY","google-maps","2025-03-18T18:19:31.511Z","ChZDSUhNMG9nS0VJQ0FnTUN3MXFmYkJBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJIOstQXOAb4-2Q7Aaoov_r52nhp2KeQ09bsGU8ZAWuMkGVG89zjvQfiKh8jYGiE9pJKabO6L543np25rOoWGHNhj-MzZQmTiEXXvcJaCwM8MZxAPqADMab8QOFaV9Rd9uSwAfGB_Q","https://lh3.googleusercontent.com/geougc-cs/AIHozJLkWeK7IK09lbDiWoUGxLimcUtkpXPweUNbf7KSr9uiXd_Z5yOPGwLEar7_LE4nyqs4j1naqxd4HOniLcXa1t9aGOHUL5rZXQQBBOs6x4Ni6e1Q03RgFMtq2PPVoqTDdLdr6Hk","https://lh3.googleusercontent.com/geougc-cs/AIHozJI5VfpIuj36rb658X1y-bUC5g0gX3Bzfaeh8yqf-WTLWNHN1WUZlXT-UA2CLtdf4TTL2b_cHkti3E-bhRrRGMYmwzcv5J9704FMH40Gbe2ks_Tb-9Y5S2X_b9GZn9nsSHx_xpuK","https://lh3.googleusercontent.com/geougc-cs/AIHozJLvKBoiKezFBJMXnPx7vuQPZYm-tzgKb3DK4BlZNnxI7TloZBflzssz0hV5_BFNoQ_C09sEzC-txhSAvmuGttZCdnnRbKn6-NqImIZPu5d829FXiSvqx1Y9arDNP4lG34MlmWdI","https://lh3.googleusercontent.com/geougc-cs/AIHozJJi7Y-zt35KtYkcCArQrJckCUWojOrgCk-2r16mx3tqDdkLR_8uXCv55wIQj-3DNuMDJf7l8xuxvvsk0TcPED-2noEspzoSqHtO-B8ZFVKGvRddeMFvKB5yQOSn9qyLPl-t5O92Jw","https://lh3.googleusercontent.com/geougc-cs/AIHozJLm1C43Qhg3WL9UWPl3aP4KuG72j0P1wExwH4F5nS6TKahSC3vHB5KiIZE9wumOlwNZVn5lzbile0xjKcXq7NHUWgMskjwhGWXgsRUjAqCWQJOWOwYWOfB6TjP-DqiA7GNQVAtd","https://lh3.googleusercontent.com/geougc-cs/AIHozJIpMFLJt3MbMdFbT2TCIzD4maeYuBJP5-ohhM2QuizmE1WlhZO5M8xwKrlzh5BxScRUssS7kE9KvTCoT7QtDE6ztWY2q_jAiczSmkaeHwKN-HAZMinIskDnZ2Qe103zjQmQxxDk1w","https://lh3.googleusercontent.com/geougc-cs/AIHozJL4NhEjFUoRQdEONGOJrk9Znjhru7O-mUg-rcZVBELTK3LIjx8LeyN12JZxIggbg2mXei1BAKKVpyfExwy3mgo9_IFrUYrwGWAFp1GphnIE01tlbRPbkODBg_k31gU1mjWf_bTX","https://lh3.googleusercontent.com/geougc-cs/AIHozJKvgyMTul2bC50FOLsIcvXtIjC1d7ehhkomKcQ4U5l-AoWLKPkSzF4eXuzk9awISsaSUTiKDMlbMUo7Wy0x_hFZgs6qvdnMYto0PVXRXEBvi-3eUFJ7uu6_RdL-VAxlHIHF2GqZuw","https://lh3.googleusercontent.com/geougc-cs/AIHozJIVj_ea97jopqaaDd4DG3dIMkrREPxLZ765wCjcNDD5380BZAWVKHYbooU7j5X0lz7eOsaWt677iw24FrLu8JOMQcrgmUsvZ8gBKt2QSeHB4A_B7LQPlxU1aehr6E_oZMyvZjki","https://lh3.googleusercontent.com/geougc-cs/AIHozJJezBQYARITV9WGZK1mdM3CbhWICTfEVpY4O9ZxU9I3N6ryfPCVuCHrMaAmYW49w9w-JkCw7JfxX_5BpQ2OoYaBUP8nNMD-kvtGOueqBZ3AkeGCWCezNE02vJddcdnKc0BsUzCIrA","https://lh3.googleusercontent.com/geougc-cs/AIHozJKZxAj8nodSVOQV8MJCLJA6AeUJOYzffj0b3aLl9MBOyJc0T0Eve1ezkYj-wPX-7vILMOlAmL3JYxJvy3EIdOsUg4PXKeOsuzYr8jqDrudlx5bSKxrEEUBRDG4BhBqgZIwh_6-7","https://lh3.googleusercontent.com/geougc-cs/AIHozJJP9t_LV7hzoOSq-C3-Gdcbvn671tyDHxgQKfs4F5eE37q_m8Gmf9eeE-CFlvhwjRWFJZUhI77XGGZfM_LD9z_9d7BGfoNUXhJkJzlFJyIDtKENEhTb408XCNOcmpkFdTJBRk6ujg","https://lh3.googleusercontent.com/geougc-cs/AIHozJIKcRvg-7n66ZA10Tq99foL6yt0Ic1IbtTzxDZqx56DOB7aawN7wctTpmXvpMbk-54LAEvMsMatA9sia58Ry0rSNS-60bCMsSjMFLFTJ9xDbhz4FC1c1pei3bJARZEJMfLaLyW4","https://lh3.googleusercontent.com/geougc-cs/AIHozJLrBunRqczl3Ya8t96WYoGcSo953GobU00MbT3jjhgJ9haMy67mxt8UdMgLryvb_YBx6mqqYglQoXNmfl_ear4QxB4YKc01P9uu5qZgKBm7B_2FxtitRx7ZsFUOz3Lp63jrkB7DSA","https://lh3.googleusercontent.com/geougc-cs/AIHozJI11yRHE2Zj8VUyps6DWc5Qs6JIF24LmgLcbixMB0oDuL6alwLT61kU4Dk01vs9t9_cViGf8NK0hNydUVg7v8RChps6llQ50jcLwgSMNORWNDkIUdWsgbdoy4xzqtJWvEFL2DJ1","4","The service staff are friendly and professional! The food is delicious and I love the interior design and dining atmosphere!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3MXFmYkJBEAE!2m1!1s0x0:0x66bc6a191d389a17!3m1!1s2@1:CIHM0ogKEICAgMCw1qfbBA%7CCgwIs_LmvgYQ-Kz28wE%7C?hl=en"
"George V","ChIJDUW-a1VYwokR4XGhIeW6Dao","125 W 43rd St, New York, NY 10036","BXL Cafe","https://www.google.com/maps/search/?api=1&query=BXL%20Cafe&query_place_id=ChIJDUW-a1VYwokR4XGhIeW6Dao","google-maps","2025-03-13T22:37:08.283Z","ChdDSUhNMG9nS0VJQ0FnTURRazczcWtnRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRazczcWtnRRAB!2m1!1s0x0:0xaa0dbae521a171e1!3m1!1s2@1:CIHM0ogKEICAgMDQk73qkgE%7CCgwIlLzNvgYQsPG0hwE%7C?hl=en"
"Aunjenue Hyman","ChIJMxk2evdbwokR8eUW2XK5TrA","834 Broadway, Brooklyn, NY 11206","Milly's Pizzeria","https://www.google.com/maps/search/?api=1&query=Milly's%20Pizzeria&query_place_id=ChIJMxk2evdbwokR8eUW2XK5TrA","google-maps","2025-02-23T00:57:03.505Z","ChZDSUhNMG9nS0VJQ0FnTURnek92eFV3EAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnek92eFV3EAE!2m1!1s0x0:0xb04eb972d916e5f1!3m1!1s2@1:CIHM0ogKEICAgMDgzOvxUw%7CCgwI3-TpvQYQyNag8QE%7C?hl=en"
"Janelle Barzie","ChIJeRjfjoxZwokRNLbxJPsZE-k","95 Delancey St First Floor, New York, NY 10002","Le Jardin Bistro NYC","https://www.google.com/maps/search/?api=1&query=Le%20Jardin%20Bistro%20NYC&query_place_id=ChIJeRjfjoxZwokRNLbxJPsZE-k","google-maps","2025-03-21T10:49:42.426Z","ChdDSUhNMG9nS0VJQ0FnTUN3bV9mOF9RRRAB",,,,,,,,,,,,,,,,,"5","We visited after buying a Groupon, and we will definitely be back. The food was incredibly tasty, made with fresh ingredients and beautifully presented. The ambiance is dimly lit, creating a relaxed and romantic atmosphere. Our server was attentive, friendly, and well-informed about the menu. Fantastic spot for dinner!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3bV9mOF9RRRAB!2m1!1s0x0:0xe91319fb24f1b634!3m1!1s2@1:CIHM0ogKEICAgMCwm_f8_QE%7CCgwIxoj1vgYQ2IOhywE%7C?hl=en"
"kürşat ayvat","ChIJ70kZvMRbwokRIHwRCZcGZ9Q","443 Bushwick Ave, Brooklyn, NY 11206","Curry In Handi","https://www.google.com/maps/search/?api=1&query=Curry%20In%20Handi&query_place_id=ChIJ70kZvMRbwokRIHwRCZcGZ9Q","google-maps","2025-03-23T01:48:49.922Z","ChZDSUhNMG9nS0VJQ0FnTUR3aUxtQklnEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJLGOCrRLIfkw7YQMCrPHmsPhx3w1LFud-AynoOMQzAS1PJA4v6nIJycxXw6C_VXOiXcBRYK2wunvnezLJjyvqPg9S9O2UV8ibGHTY5duF0Zqw4DKKKPRs8sLU_i2IiGpQUHXsroCA",,,,,,,,,,,,,,,,"5","Flavorful food affordable prices must try!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3aUxtQklnEAE!2m1!1s0x0:0xd467069709117c20!3m1!1s2@1:CIHM0ogKEICAgMDwiLmBIg%7CCgwIgdH9vgYQ0MP8twM%7C?hl=en"
"beverly holland","ChIJH1rSPqZewokRZ5uFFpS9tpc","93 Scott Ave, Brooklyn, NY 11237","Enlightenment Wines Meadery","https://www.google.com/maps/search/?api=1&query=Enlightenment%20Wines%20Meadery&query_place_id=ChIJH1rSPqZewokRZ5uFFpS9tpc","google-maps","2024-03-20T21:55:02.909Z","ChdDSUhNMG9nS0VJQ0FnSUQ5ODZTQjZBRRAB",,,,,,,,,,,,,,,,,"5","We have been ordering the mead wines for some time now. We highly recommend them and especially liked the last three Jammed Up, Packing Heat and The High Hat.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5ODZTQjZBRRAB!2m1!1s0x0:0x97b6bd9416859b67!3m1!1s2@1:CIHM0ogKEICAgID986SB6AE%7CCgwItrbtrwYQsJTAsQM%7C?hl=en"
